ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Intersection,15TH AVE NE AND NE 65TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,Y,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,16,Sunday,September,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bicycles,-122.31193,47.67578,2025-09-14T16:44:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78187700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG28514.pdf,,2025-09-14 16:44:00-07:00
Intersection,1ST AVE S AND S SPOKANE SR ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,16.0,From same direction - one right turn - one straight,N,U,Unknown,10,Tuesday,September,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Other,-122.33419,47.571392,2025-09-02T10:39:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG26057.pdf,,2025-09-02 10:39:00-07:00
Block,NE 125TH ST BETWEEN 35TH AVE NE AND 36TH AVE NE,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dawn,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,6,Tuesday,September,,,,,,,,,,Other,-122.29006,47.719246,2025-09-02T06:45:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG26030.pdf,,2025-09-02 06:45:00-07:00
Intersection,ROOSEVELT WAY NE AND NE 92ND ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Ice,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Thursday,September,,,,,,,,,,Other,-122.31759,47.695835,2025-09-11T12:48:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55143300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG28511.pdf,,2025-09-11 12:48:00-07:00
Intersection,BOREN AVE AND DENNY WAY,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,10,Sunday,August,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Other,-122.33532,47.618523,2025-08-17T10:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG28345.pdf,,2025-08-17 10:30:00-07:00
Block,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,,,2,Injury Collision,Other,5,0,0,2,3,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,20,Thursday,September,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34028,47.60882,2025-09-11T20:14:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG27367.pdf,,2025-09-11 20:14:00-07:00
Block,MERCER ST BETWEEN TAYLOR AVE N AND 6TH AVE N,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,11,Saturday,August,,,,,,,,,,Other,-122.34521,47.62445,2025-08-30T11:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG26712.pdf,,2025-08-30 11:56:00-07:00
Intersection,31ST AVE AND E TERRACE ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Sunday,September,,,,,,,,,,Other,-122.29263,47.60517,2025-09-14T12:43:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG36079.pdf,,2025-09-14 12:43:00-07:00
Block,15TH AVE BETWEEN E MADISON ST AND E PINE ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,21,Thursday,September,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Other,-122.31277,47.61489,2025-09-11T21:18:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34116900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG29877.pdf,,2025-09-11 21:18:00-07:00
Intersection,6TH AVE AND DENNY WAY,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,6,Saturday,September,,,,,,,,,,Other,-122.34501,47.61856,2025-09-20T06:10:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11143300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG30226.pdf,,2025-09-20 06:10:00-07:00
Block,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,17,Sunday,September,,,,,,,,,,Other,-122.3394,47.616207,2025-09-14T17:33:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\43144400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG30445.pdf,,2025-09-14 17:33:00-07:00
Block,S DEARBORN ST BETWEEN MAYNARD AVE S AND 7TH AVE S,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,12.0,From same direction - both going straight - one stopped - sideswipe,N,U,Unknown,6,Thursday,October,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Other,-122.32442,47.595833,2025-10-23T06:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG43354.pdf,,2025-10-23 06:46:00-07:00
Intersection,29TH AVE AND E OLIVE ST,,,2,Injury Collision,Angles,2,0,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,7,Monday,October,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.29485,47.616447,2025-10-13T07:17:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG37041.pdf,,2025-10-13 07:17:00-07:00
Intersection,LAKE CITY WAY NE AND NE 125TH ST,,,1,Property Damage Only Collision,Pedestrian,2,1,0,1,0,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Dry,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,0,Sunday,August,,,,,,,,,,Pedestrians,-122.295235,47.71928,2025-08-03T00:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22240986.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936951.pdf,,2025-08-03 00:03:00-07:00
Block,M L KING JR WAY S BETWEEN S KING ST AND S LANE ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,1,Sunday,September,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.29747,47.597393,2025-09-28T01:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18119500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG37040.pdf,,2025-09-28 01:30:00-07:00
Intersection,RAINIER AVE S AND S ORCAS ST,,,2,Injury Collision,Right Turn,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,16.0,From same direction - one right turn - one straight,N,U,Unknown,11,Monday,November,,,,,,,,,,Other,-122.277664,47.551174,2025-11-10T11:01:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88117600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937478.pdf,,2025-11-10 11:01:00-08:00
Block,S HOLGATE ST BETWEEN 14TH AVE S AND 15TH AVE S,,,1,Property Damage Only Collision,Parked Car,5,0,0,5,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Unknown,,,32.0,One parked--one moving,Y,U,Unknown,2,Saturday,October,,,,,,,,,,Other,-122.31402,47.586365,2025-10-04T02:12:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931691.pdf,,2025-10-04 02:12:00-07:00
Intersection,WOODLAWN AVE N AND N 40TH ST,,,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,7,Friday,October,,,,,,,,,,Other,-122.338646,47.655663,2025-10-17T07:45:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG39386.pdf,,2025-10-17 07:45:00-07:00
Intersection,20TH AVE NE AND LAKE CITY WAY NE,,,1,Property Damage Only Collision,Left Turn,3,0,0,3,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,8,Wednesday,October,,,,,,,,,,Other,-122.30685,47.691235,2025-10-01T08:52:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG36064.pdf,,2025-10-01 08:52:00-07:00
Intersection,4TH AVE AND PINE ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,At Intersection (intersection related),93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,7,Tuesday,October,,,,,,,,,,Scooters,-122.33759,47.611206,2025-10-21T07:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87938800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG40103.pdf,,2025-10-21 07:58:00-07:00
Block,S ALASKA ST BETWEEN 35TH AVE S AND RAINIER AVE S,,,2b,Serious Injury Collision,Angles,5,0,0,3,1,1,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,13,Sunday,December,,,,,,,,,,Other,-122.287926,47.560753,2025-12-14T13:02:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG63030.pdf,,2025-12-14 13:02:00-08:00
Block,15TH AVE NW BETWEEN NW 70TH ST AND NW 73RD ST,,,3,Fatality Collision,Pedestrian,2,1,0,1,0,0,1,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Dry,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,22,Wednesday,October,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Pedestrians,-122.37677,47.680454,2025-10-22T22:17:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55243974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936991.pdf,,2025-10-22 22:17:00-07:00
Intersection,GREENWOOD AVE N AND N 130TH ST,,,2,Injury Collision,Other,1,0,0,1,1,0,0,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,3,Tuesday,September,,,,,,,,,,Other,-122.355545,47.723232,2025-09-30T03:40:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936984.pdf,,2025-09-30 03:40:00-07:00
Block,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,22,Saturday,September,,,,,,,,,,Other,-122.34889,47.619083,2025-09-06T22:11:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81118900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG44543.pdf,,2025-09-06 22:11:00-07:00
Block,18TH AVE S BETWEEN S HANFORD ST AND S HORTON ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,7,Friday,October,,,,,,,,,,Other,-122.30835,47.574566,2025-10-03T07:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943337.pdf,,2025-10-03 07:00:00-07:00
Block,CLAY ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Wednesday,October,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.353645,47.614727,2025-10-08T01:40:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924734.pdf,,2025-10-08 01:40:00-07:00
Block,AURORA AVE N BETWEEN N 59TH ST AND N 60TH ST,,,3,Fatality Collision,Pedestrian,2,1,0,1,0,0,1,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Wet,Dusk,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,19,Monday,September,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Pedestrians,-122.34726,47.67208,2025-09-29T19:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11247974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936982.pdf,,2025-09-29 19:00:00-07:00
Block,DELRIDGE WAY SW BETWEEN SW BARTON ST AND 18TH N AVE SW,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,2,Tuesday,October,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.35823,47.520782,2025-10-14T02:50:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81149800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930020.pdf,,2025-10-14 02:50:00-07:00
Block,SW HOLDEN ST BETWEEN 24TH AVE SW AND 26TH AVE SW,,,1,Property Damage Only Collision,Parked Car,4,0,0,4,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,3,Monday,September,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.3645,47.5337,2025-09-29T03:34:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32149700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931238.pdf,,2025-09-29 03:34:00-07:00
Intersection,25TH AVE SW AND SW THISTLE ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Saturday,October,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.36451,47.528282,2025-10-11T01:44:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3932540.pdf,,2025-10-11 01:44:00-07:00
Block,WEST SEATTLE BR WB BETWEEN I5 NB - W SEATTLE BR RP AND 1ST AV S OFF RP,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,6,Saturday,October,,,,,,,,,,Other,-122.32945,47.57158,2025-10-11T06:36:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\71280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931088.pdf,,2025-10-11 06:36:00-07:00
Block,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Unknown,Daylight,,,23.0,From same direction - all others,N,U,Unknown,9,Wednesday,October,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.32081,47.615818,2025-10-01T09:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55143300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931331.pdf,,2025-10-01 09:00:00-07:00
Block,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST,,,2,Injury Collision,Rear Ended,6,0,0,2,4,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,22,Thursday,October,,,,,,,,,,Other,-122.35543,47.621517,2025-10-02T22:17:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG40107.pdf,,2025-10-02 22:17:00-07:00
Intersection,1ST AVE AND BAY ST,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,30.0,From opposite direction - all others,N,U,Unknown,22,Friday,October,,,,,,,,,,Other,-122.35513,47.61847,2025-10-03T22:11:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG34648.pdf,,2025-10-03 22:11:00-07:00
Block,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,Y,Y,6.0,Pedalcyclist Strikes Moving Vehicle,N,U,Unknown,17,Wednesday,October,,,,,,,,,,Bicycles,-122.32076,47.61211,2025-10-01T17:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12181100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG40465.pdf,,2025-10-01 17:03:00-07:00
Block,N NORTHLAKE WAY BETWEEN STONE WAY N AND N NORTHLAKE W PL,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Dark - Street Lights On,,Y,50.0,Fixed object,N,U,Unknown,1,Saturday,October,,,,,,,,,,Other,-122.34052,47.647774,2025-10-04T01:10:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG34433.pdf,,2025-10-04 01:10:00-07:00
Intersection,RAVENNA AVE NE AND NE 92ND ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,9,Tuesday,October,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Other,-122.30536,47.695747,2025-10-14T09:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG37901.pdf,,2025-10-14 09:23:00-07:00
Intersection,CORLISS WAY N AND N 85TH ST,,,2,Injury Collision,Sideswipe,2,0,0,2,2,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,19,Thursday,October,,,,,,,,,,Other,-122.3295,47.694435,2025-10-02T19:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG34039.pdf,,2025-10-02 19:46:00-07:00
Intersection,BOREN AVE AND OLIVE WAY,,,2b,Serious Injury Collision,Cycles,2,1,0,1,1,1,0,At Intersection (intersection related),93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,45.0,Vehicle - Pedalcyclist,N,U,Unknown,9,Friday,May,,,,,,,,,,Scooters,-122.33073,47.61545,2025-05-09T09:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22938800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF90922.pdf,,2025-05-09 09:03:00-07:00
