ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Block,LAKEVIEW BLVD E BETWEEN HARVARD AVE E AND BOYLSTON N AVE E,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,13,Tuesday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.32294,47.636353,2025-08-26T13:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44149400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23295.pdf,,2025-08-26 13:20:00-07:00
Block,14TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,,,2,Injury Collision,Rear Ended,3,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,21,Sunday,August,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.314156,47.60712,2025-08-24T21:09:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943177.pdf,,2025-08-24 21:09:00-07:00
Block,N 85TH ST BETWEEN WALLINGFORD AVE N AND BURKE AVE N,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,7,Tuesday,August,,,,,,,,,,Other,-122.33574,47.690495,2025-08-05T07:44:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG20898.pdf,,2025-08-05 07:44:00-07:00
Intersection,40TH AVE NE AND BURKE GILMAN TRL,,,2,Injury Collision,Cycles,4,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,Y,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,12,Tuesday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bicycles,-122.284805,47.66731,2025-08-12T12:19:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55182200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23283.pdf,,2025-08-12 12:19:00-07:00
Block,48TH AVE S BETWEEN S GARDEN ST AND S OTHELLO ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),13,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,11,Sunday,August,,,,,,,,,,Other,-122.27264,47.537292,2025-08-17T11:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56139500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG21566.pdf,,2025-08-17 11:56:00-07:00
Block,3RD AVE S BETWEEN S ROYAL BROUGHAM WAY AND S ROYAL BROUGHAM WAY BR,,,2,Injury Collision,Pedestrian,3,1,0,1,1,0,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Clear,Dry,Daylight,,,3.0,Vehicle backing hits pedestrian,N,U,Unknown,16,Sunday,September,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedestrians,-122.32998,47.59205,2025-09-07T16:22:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00240000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG26343.pdf,,2025-09-07 16:22:00-07:00
Intersection,M L KING JR WR WAY S AND S WALDEN ST,,,2,Injury Collision,Left Turn,2,0,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Wet,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,10,Friday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.29694,47.571915,2025-08-15T10:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55111800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG20892.pdf,,2025-08-15 10:00:00-07:00
Intersection,1ST AVE NE AND NE NORTHGATE WAY,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Tuesday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.328636,47.70863,2025-08-05T12:39:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23282.pdf,,2025-08-05 12:39:00-07:00
Intersection,FAIRVIEW AVE N AND THOMAS ST,,,1,Property Damage Only Collision,Sideswipe,4,0,0,4,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,27.0,From opposite direction - both going straight - one stopped - sideswipe,N,U,Unknown,21,Friday,September,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.33427,47.62084,2025-09-19T21:29:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924732.pdf,,2025-09-19 21:29:00-07:00
Intersection,8TH AVE AND PIKE ST,,,2,Injury Collision,Sideswipe,3,1,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,Y,"Yes, Shared Micro Mobility was involved",11,Thursday,July,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.332245,47.612072,2025-07-24T11:39:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\21112300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23281.pdf,,2025-07-24 11:39:00-07:00
Block,S SPOKANE NR ST BETWEEN 5TH AVE S AND S SPOKANE CR ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,0,Monday,September,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.32712,47.571686,2025-09-01T00:06:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\75145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943328.pdf,,2025-09-01 00:06:00-07:00
Block,NE 50TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dusk,,,10.0,Entering at angle,N,U,Unknown,20,Wednesday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.313644,47.664906,2025-07-30T20:11:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\57113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG26755.pdf,,2025-07-30 20:11:00-07:00
Intersection,RAINIER AVE S AND S MASSACHUSETTS ST,,,1,Property Damage Only Collision,Angles,5,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,18,Saturday,August,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.305824,47.58841,2025-08-09T18:12:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23806.pdf,,2025-08-09 18:12:00-07:00
Block,N 105TH ST BETWEEN DENSMORE AVE N AND WALLINGFORD AVE N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,N,U,Unknown,18,Monday,July,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.336624,47.70504,2025-07-28T18:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\50119300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG21613.pdf,,2025-07-28 18:23:00-07:00
Intersection,BOYLSTON AVE E AND E ROANOKE ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,N,U,Unknown,16,Tuesday,August,,,,,,,,,,Other,-122.32342,47.643185,2025-08-19T16:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77149700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG22856.pdf,,2025-08-19 16:20:00-07:00
Block,S ROYAL BROUGHAM WAY ON RP BETWEEN S ROYAL BROUGHAM WAY AND SR99 TUNNEL NB,,,2,Injury Collision,Rear Ended,3,0,0,2,2,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,17,Tuesday,August,,,,,,,,,,Other,-122.335304,47.593628,2025-08-12T17:13:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23280.pdf,,2025-08-12 17:13:00-07:00
Block,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,14,Thursday,July,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.33526,47.603626,2025-07-17T14:39:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG19209.pdf,,2025-07-17 14:39:00-07:00
Block,M L KING JR WR WAY S BETWEEN MERTON WAY S AND S NORFOLK ST,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,3,Sunday,July,,,,,,,,,,Other,-122.27912,47.51525,2025-07-13T03:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3908417.pdf,,2025-07-13 03:00:00-07:00
Intersection,30TH AVE NE AND LAKE CITY S WAY NE,,,2,Injury Collision,Other,1,0,0,1,1,0,0,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Dark - Street Lights On,,Y,50.0,Fixed object,N,U,Unknown,23,Friday,July,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.29665,47.716877,2025-07-25T23:32:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\64280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG18964.pdf,,2025-07-25 23:32:00-07:00
Intersection,25TH AVE NE AND NE 145TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,6,Friday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.30194,47.73383,2025-07-18T06:17:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\13117900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23409.pdf,,2025-07-18 06:17:00-07:00
Intersection,6TH AVE AND YESLER WAY,,,2b,Serious Injury Collision,Cycles,3,0,1,1,1,1,0,At Intersection (intersection related),93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,6.0,Pedalcyclist Strikes Moving Vehicle,N,U,Unknown,15,Friday,September,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scooters,-122.32635,47.60171,2025-09-26T15:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55937700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG34977.pdf,,2025-09-26 15:03:00-07:00
Intersection,BROADWAY E AND E ROY E ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Clear,Dry,Daylight,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,16,Saturday,August,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Pedestrians,-122.32089,47.62505,2025-08-02T16:16:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\23248671.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23460.pdf,,2025-08-02 16:16:00-07:00
Block,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,2,Monday,September,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,Other,-122.318794,47.61409,2025-09-22T02:40:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943196.pdf,,2025-09-22 02:40:00-07:00
Intersection,RAVENNA AVE NE AND NE 95TH ST,,,1,Property Damage Only Collision,Cycles,4,0,1,1,0,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,8,Tuesday,August,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bicycles,-122.30489,47.697563,2025-08-12T08:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33186600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG20880.pdf,,2025-08-12 08:56:00-07:00
Block,N 85TH ST BETWEEN LINDEN AVE N AND AURORA AVE N,,,2,Injury Collision,Rear Ended,9,0,0,5,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,13,Thursday,July,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34586,47.690567,2025-07-31T13:13:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG17920.pdf,,2025-07-31 13:13:00-07:00
Block,S OTHELLO ST BETWEEN 42ND AVE S AND 43RD AVE S,,,2,Injury Collision,Other,5,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,23.0,From same direction - all others,N,U,Unknown,22,Wednesday,August,,,,,,,,,,Other,-122.28006,47.537052,2025-08-13T22:31:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG21032.pdf,,2025-08-13 22:31:00-07:00
Intersection,FAIRVIEW AVE N AND VALLEY UPPER ST,,,2,Injury Collision,Sideswipe,3,0,0,3,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,14,Tuesday,August,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Other,-122.33434,47.62597,2025-08-12T14:22:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66116500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG22578.pdf,,2025-08-12 14:22:00-07:00
Intersection,4TH AVE AND PINE ST,,,1,Property Damage Only Collision,Pedestrian,2,1,0,1,0,0,0,At Intersection (intersection related),93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,4.0,Vehicle hits Pedestrian - All Other Actions,N,U,Unknown,8,Tuesday,July,,,,,,,,,,Scooters,-122.33759,47.611206,2025-07-29T08:04:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88936600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924801.pdf,,2025-07-29 08:04:00-07:00
Block,12TH AVE S BETWEEN S MASSACHUSETTS ST AND S GRAND ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,2,Tuesday,September,,,,,,,,,,Other,-122.317276,47.58769,2025-09-09T02:24:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943382.pdf,,2025-09-09 02:24:00-07:00
Intersection,11TH CR AVE SW AND SW SPOKANE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,Y,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,22,Tuesday,September,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bicycles,-122.3488,47.57141,2025-09-16T22:06:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77185500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3881774.pdf,,2025-09-16 22:06:00-07:00
Intersection,14TH AVE S AND S COLLEGE ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,18,Tuesday,August,,,,,,,,,,Other,-122.3147,47.582985,2025-08-05T18:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG21355.pdf,,2025-08-05 18:58:00-07:00
Intersection,BOREN AVE N AND MERCER SR ST,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,11,Tuesday,September,,,,,,,,,,Bicycles,-122.33583,47.624542,2025-09-23T11:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33181771.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG35885.pdf,,2025-09-23 11:00:00-07:00
Intersection,27TH AVE S AND S DELLA ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Tuesday,September,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.29777,47.57171,2025-09-09T01:12:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\67280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943330.pdf,,2025-09-09 01:12:00-07:00
Block,EVANSTON AVE N BETWEEN N 110TH ST AND N 112TH ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",N,Clear,Unknown,Dark - Unknown Lighting,,,32.0,One parked--one moving,N,U,Unknown,2,Thursday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.351494,47.70961,2025-08-14T02:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00169500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG21614.pdf,,2025-08-14 02:00:00-07:00
Intersection,35TH AVE S AND S ALASKA ST,,,2b,Serious Injury Collision,Pedestrian,3,1,0,1,1,1,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Clear,Dry,Daylight,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,18,Monday,September,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedestrians,-122.28882,47.560753,2025-09-01T18:48:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77241771.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG27731.pdf,,2025-09-01 18:48:00-07:00
Block,ROOSEVELT WAY NE BETWEEN NE 66TH ST AND NE 67TH ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,8,Monday,August,,,,,,,,,,Other,-122.317375,47.676918,2025-08-25T08:35:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936939.pdf,,2025-08-25 08:35:00-07:00
Intersection,3RD AVE W AND WESTERN AVE W,,,2,Injury Collision,Left Turn,3,0,0,2,3,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,Y,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,21,Monday,August,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Other,-122.360664,47.620556,2025-08-18T21:54:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3898847.pdf,,2025-08-18 21:54:00-07:00
Block,36TH AVE SW BETWEEN SW GRAHAM ST AND SW MORGAN ST,,,1,Property Damage Only Collision,Other,2,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,17,Sunday,August,,,,,,,,,,Other,-122.37777,47.545616,2025-08-24T17:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3881762.pdf,,2025-08-24 17:23:00-07:00
