ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Block,AURORA AVE N BETWEEN N 87TH ST AND N 88TH S ST,,,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Dark - Street Lights On,,Y,50.0,Fixed object,N,U,Unknown,2,Saturday,November,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Other,-122.34454,47.692196,2025-11-01T02:15:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936879.pdf,,2025-11-01 02:15:00-07:00
Intersection,25TH AVE NE AND NE 65TH ST,,,1,Property Damage Only Collision,Left Turn,4,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,19,Tuesday,September,,,,,,,,,,Other,-122.30065,47.675774,2025-09-30T19:55:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG34432.pdf,,2025-09-30 19:55:00-07:00
Block,2ND AVE BETWEEN UNIVERSITY ST AND UNION ST,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Daylight,,,50.0,Fixed object,N,U,Unknown,7,Wednesday,October,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.33754,47.607796,2025-10-01T07:22:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924780.pdf,,2025-10-01 07:22:00-07:00
Block,WEST SEATTLE BR WB BETWEEN W SEATTLE BR WB OFF RP AND HARBOR AV SW OFF RP,,,1,Property Damage Only Collision,Rear Ended,4,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,Y,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,23,Sunday,October,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.36096,47.571594,2025-10-12T23:07:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931317.pdf,,2025-10-12 23:07:00-07:00
Block,48TH AVE SW BETWEEN SW JUNEAU ST AND SW RAYMOND ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,0,Friday,October,,,,,,,,,,Other,-122.39379,47.54943,2025-10-17T00:48:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56119100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930021.pdf,,2025-10-17 00:48:00-07:00
Block,NE 70TH ST BETWEEN 8TH AVE NE AND 9TH AVE NE,,,1,Property Damage Only Collision,Parked Car,4,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,32.0,One parked--one moving,N,U,Unknown,8,Friday,October,,,,,,,,,,Other,-122.31935,47.67949,2025-10-17T08:29:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG39331.pdf,,2025-10-17 08:29:00-07:00
Block,N 40TH ST BETWEEN EASTERN AVE N AND 1ST AVE NE,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Unknown Lighting,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,17,Thursday,December,,,,,,,,,,Pedestrians,-122.32847,47.655556,2025-12-11T17:47:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33240086.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG60463.pdf,,2025-12-11 17:47:00-08:00
Block,YESLER WAY BETWEEN 6TH AVE AND 7TH AVE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,18,Friday,September,,,,,,,,,,Bicycles,-122.32515,47.601704,2025-09-19T18:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG51507.pdf,,2025-09-19 18:58:00-07:00
Intersection,FAUNTLEROY WAY SW AND SW HUDSON ST,,,2b,Serious Injury Collision,Angles,2,0,0,2,1,1,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,6,Wednesday,November,,,,,,,,,,Other,-122.38146,47.55746,2025-11-26T06:35:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG54588.pdf,,2025-11-26 06:35:00-08:00
Intersection,BEACON WR AVE S AND S WARSAW ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,20,Monday,September,,,,,,,,,,Other,-122.29977,47.54361,2025-09-29T20:07:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG33243.pdf,,2025-09-29 20:07:00-07:00
Block,S SPOKANE ST RP BETWEEN SR99 SB AND WSB-WB SPOK-NR RP,,,2b,Serious Injury Collision,Other,4,0,0,1,1,1,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,22,Saturday,October,,,,,,,,,,Other,-122.3404,47.572056,2025-10-18T22:12:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943229.pdf,,2025-10-18 22:12:00-07:00
Intersection,4TH AVE S AND S LUCILE ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,14,Saturday,October,,,,,,,,,,Other,-122.32955,47.5534,2025-10-25T14:24:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930972.pdf,,2025-10-25 14:24:00-07:00
Intersection,HARVARD AVE E AND E SHELBY ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,Y,10.0,Entering at angle,N,U,Unknown,15,Sunday,October,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.322105,47.646923,2025-10-12T15:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11115300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943502.pdf,,2025-10-12 15:46:00-07:00
Block,6TH AVE BETWEEN YESLER WAY AND 6TH AV ON RP,,,1,Property Damage Only Collision,Parked Car,6,0,0,6,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,20,Wednesday,November,,,,,,,,,,Other,-122.3267,47.602528,2025-11-12T20:30:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG50546.pdf,,2025-11-12 20:30:00-08:00
Block,15TH AVE NE BETWEEN NE 75TH ST AND NE 76TH ST,,,2,Injury Collision,Parked Car,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,Y,32.0,One parked--one moving,Y,U,Unknown,0,Wednesday,October,,,,,,,,,,Other,-122.31209,47.6835,2025-10-01T00:49:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936986.pdf,,2025-10-01 00:49:00-07:00
Block,MONTLAKE BR BETWEEN MONTLAKE BLVD E AND POINT A,,,2,Injury Collision,Sideswipe,5,0,0,3,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,12,Monday,September,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,-122.30461,47.647152,2025-09-29T12:14:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG42988.pdf,,2025-09-29 12:14:00-07:00
Intersection,M L KING JR WR WAY S AND S ORCAS ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Daylight,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,9,Monday,September,,,,,,,,,,Pedestrians,-122.28809,47.55123,2025-09-29T09:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\75247571.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943386.pdf,,2025-09-29 09:23:00-07:00
Intersection,15TH AVE NW AND NW 85TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,2,Sunday,October,,,,,,,,,,Other,-122.37681,47.69061,2025-10-26T02:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936876.pdf,,2025-10-26 02:46:00-07:00
Block,4TH AVE S BETWEEN S DAWSON ST AND S BENNETT ST,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,30.0,From opposite direction - all others,N,U,Unknown,23,Saturday,October,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.32954,47.555267,2025-10-18T23:27:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937329.pdf,,2025-10-18 23:27:00-07:00
Block,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,8,Friday,October,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.342354,47.623886,2025-10-17T08:59:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG39332.pdf,,2025-10-17 08:59:00-07:00
Block,AURORA AVE N BETWEEN GALER ST AND GARFIELD ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Thursday,October,,,,,,,,,,Other,-122.3435,47.63286,2025-10-09T01:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG40109.pdf,,2025-10-09 01:56:00-07:00
Block,AURORA AVE N BETWEEN DEXTER WAY N AND HALLADAY ST,,,1,Property Damage Only Collision,Pedestrian,3,1,0,1,0,0,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,19,Saturday,October,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Pedestrians,-122.34664,47.64142,2025-10-18T19:53:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45240086.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924755.pdf,,2025-10-18 19:53:00-07:00
Intersection,CORSON AVE S AND S MICHIGAN ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,9,Friday,October,,,,,,,,,,Other,-122.32144,47.547504,2025-10-24T09:08:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931089.pdf,,2025-10-24 09:08:00-07:00
Block,SW OREGON ST BETWEEN 41ST AVE SW AND 42ND AVE SW,,,1,Property Damage Only Collision,Parked Car,4,0,0,4,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,21,Friday,October,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.384796,47.562874,2025-10-31T21:43:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937031.pdf,,2025-10-31 21:43:00-07:00
Block,RAINIER AVE S BETWEEN S CHARLESTOWN ST AND S ANDOVER ST,,,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,21,Tuesday,December,,,,,,,,,,Other,-122.289925,47.568882,2025-12-09T21:27:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG64449.pdf,,2025-12-09 21:27:00-08:00
Block,GREENWOOD AVE N BETWEEN N 132ND ST AND N 133RD ST,,,2,Injury Collision,Parked Car,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - No Street Lights,,,32.0,One parked--one moving,N,U,Unknown,20,Saturday,October,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.35555,47.725273,2025-10-11T20:39:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936857.pdf,,2025-10-11 20:39:00-07:00
Block,WEST MARGINAL WAY SW BETWEEN MARGINAL SB PL SW AND SW ANDOVER ST,,,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Daylight,,,50.0,Fixed object,N,U,Unknown,11,Monday,November,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3548,47.56872,2025-11-03T11:49:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG44880.pdf,,2025-11-03 11:49:00-08:00
Intersection,37TH AVE SW AND SW TRENTON ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,Y,10.0,Entering at angle,N,U,Unknown,13,Monday,September,,,,,,,,,,Other,-122.37934,47.52469,2025-09-29T13:38:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11113200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3881721.pdf,,2025-09-29 13:38:00-07:00
Block,BEACH DR SW BETWEEN SW BEACH DRIVE TER AND SW CANADA DR,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,Y,32.0,One parked--one moving,Y,U,Unknown,2,Thursday,October,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Other,-122.40049,47.556656,2025-10-09T02:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931358.pdf,,2025-10-09 02:00:00-07:00
Intersection,LINDEN AVE N AND N 138TH ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,2,Sunday,October,,,,,,,,,,Other,-122.34775,47.72959,2025-10-12T02:15:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936858.pdf,,2025-10-12 02:15:00-07:00
Block,AURORA AVE N BETWEEN N 117TH PL AND N 125TH ST,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,20,Thursday,December,,,,,,,,,,Pedestrians,-122.344894,47.717175,2025-12-25T20:30:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55243974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG63293.pdf,,2025-12-25 20:30:00-08:00
Block,1ST AV S BR NB BETWEEN POINT B AND POINT A,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Daylight,,Y,50.0,Fixed object,N,U,Unknown,18,Wednesday,March,,,,,,,,,,Other,-122.33412,47.542667,2025-03-12T18:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF74025.pdf,,2025-03-12 18:56:00-07:00
Block,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,,,2,Injury Collision,Parked Car,4,0,0,3,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,23,Monday,September,,,,,,,,,,Other,-122.34864,47.65034,2025-09-29T23:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45119400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG42854.pdf,,2025-09-29 23:56:00-07:00
Intersection,14TH AVE S AND S HENDERSON ST,,,3,Fatality Collision,Pedestrian,2,1,0,1,0,0,1,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,23,Thursday,May,,,,,,,,,,Pedestrians,-122.314964,47.52304,2025-05-15T23:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55243571.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930018.pdf,,2025-05-15 23:00:00-07:00
Intersection,1ST AVE S AND S SPOKANE SR ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,16.0,From same direction - one right turn - one straight,N,U,Unknown,9,Friday,October,,,,,,,,,,Other,-122.33419,47.571392,2025-10-17T09:49:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG39333.pdf,,2025-10-17 09:49:00-07:00
Intersection,S HOLGATE BR AND S HOLGATE ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,15.0,From same direction - one left turn - one straight,N,U,Unknown,13,Friday,August,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3235,47.5861,2025-08-15T13:28:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77117500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG23293.pdf,,2025-08-15 13:28:00-07:00
Block,RAINIER AVE S BETWEEN S MOUNT BAKER EB BV AND S HANFORD ST,,,1,Property Damage Only Collision,Rear Ended,4,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,11,Sunday,October,,,,,,,,,,Other,-122.29591,47.57542,2025-10-26T11:14:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88148900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG42465.pdf,,2025-10-26 11:14:00-07:00
Block,AURORA AVE N BETWEEN N 135TH ST AND N 137TH ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Unknown,Unknown,,,32.0,One parked--one moving,Y,U,Unknown,7,Wednesday,November,,,,,,,,,,Other,-122.345024,47.727768,2025-11-05T07:42:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\80149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG45646.pdf,,2025-11-05 07:42:00-08:00
Intersection,23RD AVE S AND S HOLGATE ST,,,2,Injury Collision,Angles,3,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Friday,October,,,,,,,,,,Other,-122.302925,47.586327,2025-10-24T12:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG42463.pdf,,2025-10-24 12:56:00-07:00
